case,time,dxb,dxr,xb,xr,y,dxb_measured,dxr_measured,xb_measured,xr_measured,y_measured,u,tracking_error_m,tracking_error_mm,measurement_noise_dxb,measurement_noise_dxr,measurement_noise_xb,measurement_noise_xr,disturbance_applied,n_failures_so_far
disturbance_only,4.5200000000000005,3.7648718705596274e-05,-2.9419449749656934e-05,-0.00036662046908700514,0.5931455152812486,0.5927788948121616,3.7648718705596274e-05,-2.9419449749656934e-05,-0.00036662046908700514,0.5931455152812486,0.5927788948121616,0.5931503940048128,-1.0518783832846879e-07,-0.00010518783832846879,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.54,0.00032006165856002244,-0.00030891792668752416,-0.00036297618685344514,0.5931418722990035,0.5927788961121501,0.00032006165856002244,-0.00030891792668752416,-0.00036297618685344514,0.5931418722990035,0.5927788961121501,0.5931361762072086,-1.0388784987824806e-07,-0.00010388784987824806,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.5600000000000005,0.000583555154792359,-0.0005698143669858879,-0.00035385642419034566,0.5931327553907959,0.5927788989666055,0.000583555154792359,-0.0005698143669858879,-0.00035385642419034566,0.5931327553907959,0.5927788989666055,0.5931170949370298,-1.0103339442846249e-07,-0.00010103339442846249,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.58,0.0008249572925477233,-0.0008089616594326721,-0.00033967340142874395,0.5931185766557943,0.5927789032543656,0.0008249572925477233,-0.0008089616594326721,-0.00033967340142874395,0.5931185766557943,0.5927789032543656,0.5930936874243772,-9.674563439254769e-08,-9.674563439254769e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.6000000000000005,0.0010415968323795877,-0.0010237068127900706,-0.0003208978890887979,0.5930998067270025,0.5927789088379136,0.0010415968323795877,-0.0010237068127900706,-0.0003208978890887979,0.5930998067270025,0.5927789088379136,0.5930665317992672,-9.116208632420353e-08,-9.116208632420353e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.62,0.0012313201281792807,-0.001211907912853416,-0.00029804898458002296,0.5930769645509091,0.5927789155663291,0.0012313201281792807,-0.001211907912853416,-0.00029804898458002296,0.5930769645509091,0.5927789155663291,0.5930362360664074,-8.443367083277309e-08,-8.443367083277309e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.64,0.0013924991461988778,-0.0013719422801350412,-0.00027168364031980585,0.5930506069186194,0.5927789232782996,0.0013924991461988778,-0.0013719422801350412,-0.00027168364031980585,0.5930506069186194,0.5927789232782996,0.5930034271584599,-7.672170032613224e-08,-7.672170032613224e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.66,0.0015240308992857665,-0.001502706135356302,-0.0002423861186887765,0.5930213179238356,0.5927789318051468,0.0015240308992857665,-0.001502706135356302,-0.0002423861186887765,0.5930213179238356,0.5927789318051468,0.5929687402344372,-6.819485309783602e-08,-6.819485309783602e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.68,0.001625328728638964,-0.001603606196733498,-0.00021075754172727394,0.5929896985155457,0.5927789409738184,0.001625328728638964,-0.001603606196733498,-0.00021075754172727394,0.5929896985155457,0.5927789409738184,0.5929328083779133,-5.9026181498111896e-08,-5.9026181498111896e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.7,0.0016963059711530004,-0.0016745437382028605,-0.00017740569371754375,0.5929563563035173,0.5927789506097998,0.0016963059711530004,-0.0016745437382028605,-0.00017740569371754375,0.5929563563035173,0.5927789506097998,0.5928962528357865,-4.939020015193307e-08,-4.939020015193307e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.72,0.001737352642452672,-0.0017158917287773967,-0.00014293522305413447,0.5929218957629588,0.5927789605399048,0.001737352642452672,-0.0017158917287773967,-0.00014293522305413447,0.5929218957629588,0.5927789605399048,0.5928596739230426,-3.946009519140148e-08,-3.946009519140148e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.74,0.0017493058434751019,-0.0017284657505798329,-0.00010793837636134587,0.5928869089712704,0.592778970594909,0.0017493058434751019,-0.0017284657505798329,-0.00010793837636134587,0.5928869089712704,0.592778970594909,0.5928236427023535,-2.9405090917755672e-08,-2.9405090917755672e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.76,0.0017334146613262602,-0.0017134894555987934,-7.298638296446714e-05,0.5928519669949553,0.5927789806119909,0.0017334146613262602,-0.0017134894555987934,-7.298638296446714e-05,0.5928519669949553,0.5927789806119909,0.5927886935299187,-1.93880090870735e-08,-1.93880090870735e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.78,0.0016913003828900042,-0.0016725553688003991,-3.862159186203331e-05,0.5928176120288143,0.5927789904369523,0.0016913003828900042,-0.0016725553688003991,-3.862159186203331e-05,0.5928176120288143,0.5927789904369523,0.5927553175409517,-9.563047687066728e-09,-9.563047687066728e-06,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.8,0.0016249128723149209,-0.0016075818778711337,-5.350446582698225e-06,0.5927843503727785,0.5927789999261959,0.0016249128723149209,-0.0016075818778711337,-5.350446582698225e-06,0.5927843503727785,0.5927789999261959,0.5927239571299557,-7.38040739634016e-11,-7.38040739634016e-08,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.82,0.0015364839812812559,-0.0015207672678068107,2.6362633956377238e-05,0.5927526463144829,0.5927790089484393,0.0015364839812812559,-0.0015207672678068107,2.6362633956377238e-05,0.5927526463144829,0.5927790089484393,0.592695001462711,8.948439322864488e-09,8.948439322864488e-06,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.84,0.0014284788643227353,-0.0014145416623381202,5.6100417949156954e-05,0.5927229169682036,0.5927790173861527,0.0014284788643227353,-0.0014145416623381202,5.6100417949156954e-05,0.5927229169682036,0.5927790173861527,0.5926687830389908,1.7386152739717886e-08,1.7386152739717886e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.86,0.0013035460610728578,-0.0012915177241934472,8.349703332094418e-05,0.592695528103391,0.5927790251367119,0.0013035460610728578,-0.0012915177241934472,8.349703332094418e-05,0.592695528103391,0.5927790251367119,0.5926455753077309,2.513671193415945e-08,2.513671193415945e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.88,0.0011644671840045362,-0.0011544409435542136,0.0001082411342941186,0.5926707909789675,0.5927790321132616,0.0011644671840045362,-0.0011544409435542136,0.0001082411342941186,0.5926707909789675,0.5927790321132616,0.5926255913198809,3.21132616054598e-08,3.21132616054598e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.9,0.0010141070150038178,-0.0010061403095220633,0.00013007806219693299,0.5926489601830939,0.5927790382452908,0.0010141070150038178,-0.0010061403095220633,0.00013007806219693299,0.5926489601830939,0.5927790382452908,0.5926089833887366,3.824529082319117e-08,3.824529082319117e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.92,0.0008553647681255327,-0.0008494801143159592,0.00014881101646829677,0.5926302324624568,0.5927790434789251,0.0008553647681255327,-0.0008494801143159592,0.00014881101646829677,0.5926302324624568,0.5927790434789251,0.5925958437133312,4.347892512690521e-08,4.347892512690521e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.94,0.0006911272203125041,-0.0006873135850637979,0.00016430126644565064,0.5926147465104995,0.5927790477769451,0.0006911272203125041,-0.0006873135850637979,0.00016430126644565064,0.5926147465104995,0.5927790477769451,0.5925862059076875,4.777694517787978e-08,4.777694517787978e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.96,0.0005242243481946574,-0.0005224389756701697,0.0001764674479590722,0.5926025836705859,0.592779051118545,0.0005242243481946574,-0.0005224389756701697,0.0001764674479590722,0.5926025836705859,0.592779051118545,0.5925800473673709,5.11185450635665e-08,5.11185450635665e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,4.98,0.0003573880384915018,-0.0003575586813067133,0.00018528400084181443,0.5925937694980046,0.5927790534988464,0.0003573880384915018,-0.0003575586813067133,0.00018528400084181443,0.5925937694980046,0.5927790534988464,0.5925772923952092,5.3498846463995164e-08,5.3498846463995164e-05,0.0,0.0,0.0,0.0,1,0
disturbance_only,5.0,0.00019321436370201006,-0.00019524186351560502,0.00019077881408399895,0.5925882761141048,0.5927790549281888,0.00019321436370201006,-0.00019524186351560502,0.00019077881408399895,0.5925882761141048,0.5927790549281888,0.5925778159999936,5.492818888619411e-08,5.492818888619411e-05,0.0,0.0,0.0,0.0,1,0
disturbance_plus_noise,0.0,0.0,0.0,0.0,0.455427,0.455427,0.0028919254657885592,0.00020461027928056355,0.0003267527777640876,0.4565634623946425,0.4568902151724066,0.455427,-0.13735199999999992,-137.35199999999992,0.0028919254657885592,0.00020461027928056355,0.0003267527777640876,0.0011364623946424639,0,0
disturbance_plus_noise,0.02,-0.021413239346730725,0.1345858148914053,-0.00025717032163530366,0.4568279567421847,0.4565707864205494,-0.020660901554344187,0.1335618958723076,0.000570064543863771,0.45703921119023544,0.4576092757340992,0.4754270821080938,-0.13620821357945057,-136.20821357945056,0.0007523377923865361,-0.001023919019097703,0.0008272348654990747,0.00021125444805077527,0,0
disturbance_plus_noise,0.04,-0.054152142948987944,0.341294861405547,-0.0010111397602320885,0.46180036770889826,0.46078922794866617,-0.0557172811448821,0.3418195194048932,-0.0006541380555107795,0.4626246550848747,0.4619705170293639,0.49542717066375214,-0.13198977205133378,-131.98977205133377,-0.0015651381958941585,0.0005246579993462065,0.000357001704721309,0.0008242873759764425,0,0
disturbance_plus_noise,0.06,-0.08731086838258649,0.5673021542171413,-0.0025051449791737663,0.4712024670079967,0.4686973220288229,-0.09070622558675501,0.568856611839106,-0.003344594867508764,0.4707806913641122,0.46743609649660345,0.5154273201164602,-0.12408167797117703,-124.08167797117703,-0.0033953572041685192,0.0015544576219647336,-0.0008394498883349977,-0.0004217756438844333,0,0
disturbance_plus_noise,0.08,-0.11464648259585536,0.7760108806023055,-0.00460656370945232,0.48498143831263757,0.48037487460318523,-0.114834372396834,0.7747590625603168,-0.004356706164082567,0.4871182681465676,0.48276156198248504,0.5354273276557341,-0.11240412539681471,-112.40412539681472,-0.00018788980097864534,-0.0012518180419887164,0.0002498575453697524,0.0021368298339300693,0,0
disturbance_plus_noise,0.1,-0.1329465774653225,0.9443639635201454,-0.007138036875599075,0.5025808570757586,0.49544282020015956,-0.1316984012017562,0.9426504923258842,-0.006630978899897465,0.5026330949972484,0.49600211609735095,0.5554273299813627,-0.09733617979984038,-97.33617979984038,0.0012481762635663314,-0.0017134711942611866,0.0005070579757016109,5.2237921489733614e-05,0,0
disturbance_plus_noise,0.12,-0.1400699758551869,1.0617111301585382,-0.009878649531483949,0.5229495645615756,0.5130709150300916,-0.13944415050533446,1.0602882486150134,-0.010756028338024515,0.5237348872863642,0.5129788589483397,0.5754273305723192,-0.07970808496990833,-79.70808496990833,0.0006258253498524582,-0.0014228815435247727,-0.0008773788065405666,0.00078532272478865,0,0
disturbance_plus_noise,0.14,-0.13837795021967286,1.1297068091783704,-0.012755942933960283,0.5452420012875278,0.5324860583535674,-0.13782271287794368,1.125377247003024,-0.012054655267088654,0.544632613091101,0.5325779578240124,0.5954273306778312,-0.06029294164643251,-60.29294164643251,0.000555237341729183,-0.0043295621753463055,0.0007012876668716293,-0.0006093881964267574,0,0
disturbance_plus_noise,0.16,-0.12638287399461817,1.1551000549094173,-0.015424965425116668,0.5683098128173447,0.5528848473922281,-0.1228754484046846,1.1552342211279074,-0.016725298172086032,0.568642046393375,0.551916748221289,0.615427330688004,-0.03989415260777185,-39.89415260777185,0.003507425589933568,0.00013416621849013206,-0.0013003327469693652,0.0003322335760302561,0,0
disturbance_plus_noise,0.18,-0.08219789553937451,0.9862152833294386,-0.01749508663067717,0.5899078881316308,0.5724128015009535,-0.08325997976712463,0.9854354440098042,-0.01828121714325038,0.5901272211357776,0.5718460039925273,0.6113548626108586,-0.020366198499046417,-20.36619849904642,-0.0010620842277501085,-0.0007798393196344132,-0.0007861305125732093,0.00021933300414694586,0,0
disturbance_plus_noise,0.2,-0.004531748671319013,0.6046228727746755,-0.01828456752145172,0.60576591764454,0.5874813501230883,-0.002383997604141158,0.6023933879274725,-0.017641729554752766,0.6047139557016088,0.5870722261468561,0.5913548626143674,-0.005297649876911614,-5.297649876911614,0.002147751067177855,-0.002229484847202991,0.000642837966698953,-0.0010519619429311695,0,0
disturbance_plus_noise,0.22,0.0844120219863167,0.13103851321028476,-0.01747521467055502,0.6129296870674852,0.5954544723969302,0.08160695083044436,0.1296865217056211,-0.01694031471494906,0.6144055956576665,0.5974652809427174,0.5713548626140332,0.002675472396930223,2.675472396930223,-0.0028050711558723295,-0.001351991504663679,0.000534899955605962,0.0014759085901813076,0,0
disturbance_plus_noise,0.24,0.15331918478799822,-0.250295326035928,-0.015025343149452794,0.6115640227910277,0.5965386796415749,0.1527521551987045,-0.251257294478811,-0.014699565977094329,0.610524055038626,0.5958244890615316,0.5645320685631909,0.0037596796415749756,3.7596796415749756,-0.0005670295892937326,-0.0009619684428829648,0.00032577717235846547,-0.0010399677524017595,0,0
disturbance_plus_noise,0.26,0.17013916285459563,-0.3384353807273052,-0.0116973855775333,0.605547409846291,0.5938500242687577,0.1677205968420938,-0.3409652146518187,-0.012620162850580596,0.6035523148396659,0.5909321519890853,0.5845320685646498,0.0010710242687577143,1.0710242687577143,-0.00241856601250181,-0.002529833924513515,-0.0009227772730472964,-0.0019950950066250817,0,0
disturbance_plus_noise,0.28,0.14853886934822846,-0.21425578132419149,-0.008538167004996279,0.6000729550745554,0.5915347880695591,0.14710914154533167,-0.21503060742197797,-0.01019613663151388,0.6013154773155657,0.5911193406840518,0.604532068565295,-0.001244211930440886,-1.244211930440886,-0.0014297278028967929,-0.000774826097786481,-0.0016579696265176017,0.001242522241010262,0,0
disturbance_plus_noise,0.3,0.12378998458888495,-0.07189513167494348,-0.005853948362906083,0.597317004130794,0.5914630557678879,0.12672139117674336,-0.07481739318943931,-0.005398842304662646,0.596315895277185,0.5909170529725223,0.6087218636598383,-0.0013159442321120096,-1.3159442321120096,0.0029314065878584053,-0.0029222615144958324,0.000455106058243437,-0.0010011088536090943,0,0
disturbance_plus_noise,0.32,0.11970158228932577,-0.06311083344887211,-0.003368075357219643,0.5960164880933105,0.5926484127360909,0.11904162496781322,-0.06115388674963163,-0.00281158883664018,0.596008904048964,0.5931973152123238,0.5942120326792648,-0.0001305872639090211,-0.1305872639090211,-0.0006599573215125595,0.0019569466992404817,0.0005564865205794628,-7.58404434650958e-06,0,0
disturbance_plus_noise,0.34,0.12648497135296272,-0.12941515530602493,-0.0007127126578551078,0.5939705323366712,0.5932578196788161,0.1261480009983691,-0.131177794390647,0.0006412819064788453,0.5957486310698762,0.596389912976355,0.5820315434330181,0.00047881967881613363,0.47881967881613363,-0.0003369703545936151,-0.0017626390846220692,0.0013539945643339531,0.0017780987332049485,0,0
disturbance_plus_noise,0.36,0.1351729139269646,-0.21225212602698637,0.0019146911278503588,0.5905191745089441,0.5924338656367945,0.13353394606591695,-0.2091925128813401,0.0033801892427480643,0.5898954503807565,0.5932756396235046,0.5733112518793069,-0.0003451343632054904,-0.3451343632054904,-0.0016389678610476295,0.0030596131456462716,0.0014654981148977053,-0.0006237241281875852,0,0
disturbance_plus_noise,0.38,0.11734159205361983,-0.14777406470545493,0.004368591176809642,0.586844759934612,0.5912133511114217,0.11513314774122918,-0.15005838804010796,0.004245425249352792,0.5885588733444159,0.5928042985937687,0.5870024489286529,-0.0015656488885782416,-1.5656488885782416,-0.0022084443123906498,-0.0022843233346530314,-0.00012316592745685055,0.0017141134098038972,0,0
disturbance_plus_noise,0.4,0.09851743127350508,-0.0853005500629196,0.0065614226146543725,0.5845120712794566,0.591073493894111,0.09866340025100888,-0.08455049180573815,0.006976652779911179,0.5838107078437499,0.5907873606236611,0.5865788576591063,-0.001705506105888932,-1.705506105888932,0.00014596897750379629,0.0007500582571814604,0.0004152301652568067,-0.0007013634357066935,0,0
disturbance_plus_noise,0.42,0.08071399317954589,-0.031427330958335976,0.008333206175550879,0.5833447093439986,0.5916779155195495,0.08128324194712937,-0.030628688226450814,0.007997316570356431,0.5838844877134346,0.591881804283791,0.5863164323858319,-0.0011010844804504316,-1.1010844804504316,0.0005692487675834771,0.0007986427318851614,-0.0003358896051944472,0.0005397783694359692,0,0
disturbance_plus_noise,0.44,0.0729837151057358,-0.04175229961327048,0.009905814971346561,0.5825571928647637,0.5924630078361103,0.07906126254435539,-0.04121067063850167,0.009607449345732799,0.5833896270424258,0.5929970763881586,0.5787799737546844,-0.0003159921638896668,-0.3159921638896668,0.006077547438619594,0.0005416289747688078,-0.000298365625613763,0.0008324341776621095,0,0
disturbance_plus_noise,0.46,0.06884435082048201,-0.07226634066547682,0.011338918492921818,0.5814241794896166,0.5927630979825383,0.07022692385192636,-0.07210867938375382,0.009817004557904586,0.5814367284600089,0.5912537330179135,0.5740943630218772,-1.5902017461599804e-05,-0.015902017461599804,0.0013825730314443408,0.00015766128172301514,-0.0015219139350172311,1.2548970392424973e-05,0,0
disturbance_plus_noise,0.48,0.048437677595717654,-0.020807909040165648,0.012588683840620321,0.5805272446496306,0.5931159284902509,0.048332262251888004,-0.022572391776836967,0.011724577815232817,0.5798326623651021,0.591557240180335,0.5835048156289937,0.00033692849025090954,0.33692849025090954,-0.0001054153438296515,-0.0017644827366713202,-0.0008641060253875043,-0.0006945822845284403,0,0
disturbance_plus_noise,0.5,0.03420968039172135,-0.003415882668578821,0.013471637233714957,0.5803873924138656,0.5938590296475805,0.0329107327440499,-0.0019061072027747672,0.012226994630772998,0.5807247633719561,0.5929517580027291,0.5805921564245032,0.0010800296475805826,1.0800296475805826,-0.001298947647671447,0.0015097754658040538,-0.001244642602941959,0.0003373709580905165,0,0
