sample_index,y_achieved,error,extra_reach,max_xr,max_xb,constraint_violation,feasible,noise_Kb,noise_Mb,noise_hb,param_Kb,param_Kr,param_Mb,param_hb,param_hr,param_f0,param_f1,param_A,param_x_r_start
69,0.6215752168648687,0.0015752168648687226,0.12157521686486872,0.4885516581653956,0.2246241298318782,0.0,True,-0.0609406530211814,-0.04390761834643754,-0.016706172035040604,939.0593469788187,2950.19838671802,19.121847633071248,0.09832938279649595,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
70,0.6284054025143841,0.008405402514384153,0.12840540251438415,0.4905504657379402,0.2269500541466629,0.0,True,0.045795127117800656,-0.0663196358869782,0.0015315746297208724,1045.7951271178008,2950.19838671802,18.673607282260434,0.1001531574629721,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
71,0.6105355613994711,0.009464438600528924,0.11053556139947107,0.4883414445443616,0.2095933230366312,0.0,True,-0.024208471666678926,-0.016383654718098044,0.05013789126523021,975.791528333321,2950.19838671802,19.67232690563804,0.10501378912652302,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
72,0.6068784333778915,0.013121566622108505,0.10687843337789149,0.48906238888119274,0.2062976303649336,0.0,True,0.026905771850196304,0.06686990537213719,-0.007725283962495024,1026.9057718501963,2950.19838671802,21.33739810744274,0.0992274716037505,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
73,0.6136819367905296,0.00631806320947037,0.11368193679052963,0.4883366812079403,0.2144747011768066,0.0,True,-0.03479713058353515,-0.011192940844024977,0.01212483956356108,965.2028694164649,2950.19838671802,19.7761411831195,0.10121248395635613,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
74,0.6248080017003597,0.004808001700359665,0.12480800170035966,0.489700066574507,0.22415134995578476,0.0,True,0.008828667922685551,-0.054219403611668326,0.004524489081393711,1008.8286679226854,2950.19838671802,18.915611927766633,0.10045244890813938,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
75,0.5874956235384667,0.03250437646153326,0.08749562353846674,0.49025420267008496,0.1823761964131448,0.0,True,0.011411416506945257,0.12587370187669603,0.09384223056408351,1011.4114165069452,2950.19838671802,22.51747403753392,0.10938422305640837,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
76,0.625232398640587,0.005232398640586999,0.125232398640587,0.48871053421532634,0.23019094316243474,0.0,True,-0.042662167527941004,-0.014369168077458805,-0.07317210009185016,957.337832472059,2950.19838671802,19.712616638450825,0.09268278999081499,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
77,0.6048752337078426,0.015124766292157421,0.10487523370784257,0.4885159878413783,0.20115323509325495,0.0,True,-0.029535350698174326,0.015780250179517025,0.06029268104441168,970.4646493018256,2950.19838671802,20.315605003590342,0.10602926810444119,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
78,0.635220165307374,0.015220165307374023,0.13522016530737402,0.4891829650045468,0.24115178432451007,0.0,True,-0.03645419188718043,-0.03270732200338983,-0.10736445148693274,963.5458081128195,2950.19838671802,19.345853559932205,0.08926355485130673,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
79,0.627178828457877,0.0071788284578769845,0.12717882845787698,0.489617444695785,0.22893973344247742,0.0,True,-0.008133296027245383,-0.053120720592978156,-0.02647197136830369,991.8667039727546,2950.19838671802,18.937585588140436,0.09735280286316964,0.3033302659102848,0.2866431327964431,1.703699796515802,0.1049685598496239,0.3698172405431865
