Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,max_xr,max_xb,extra_reach,constraint_violation,feasible
1297.8315215226405,3256.7026019043665,56.94706501880461,0.10447712965452244,0.6645018139373402,0.41687951649374144,3.0574696143644324,0.07703070271730453,0.3732910436621256,0.4700453156186117,0.45099286729992644,0.05469809764251848,-0.02995468438138832,0.0,True
1251.4787937368715,3227.9916882264492,42.18499178113268,0.09421414025784407,0.24904370901856487,0.12236892041763685,5.0472582152210865,0.03009310142926747,0.3816369099488955,0.42527740261069,0.4365582631500068,0.030745663054155006,-0.07472259738930997,0.0,True
1044.5183311104927,3564.164631532201,61.35409457593026,0.24587068187169792,0.14156468921340037,0.0978732901764849,7.036202720921914,0.10797021502106334,0.3702693679164091,0.6596833087310788,0.7084320109288358,0.049004356683853674,0.15968330873107883,0.2084320109288358,False
538.5186992198659,2217.313303013995,16.11467660001009,0.11920394462716251,0.30700978103449,0.4435971295666079,6.272091092630276,0.10806814659932627,0.43349274877742244,0.6323316486619546,0.5753392984836793,0.19356144993478255,0.13233164866195457,0.07533929848367926,False
215.17656932456515,4908.825649549818,78.52047843363935,0.1780819879053056,0.6332236276194827,0.24875158137160802,5.7626993594130225,0.10001017117961113,0.38435225504705184,0.47926126118281404,0.48470296245607414,0.018292493358906613,-0.020738738817185964,0.0,True
443.192574946085,3994.172742091418,69.81564340380329,0.2315991503833708,0.4051072633414221,0.31911860206590476,6.666218642992636,0.09062153779331009,0.4416427661301314,0.542042415144009,0.5566836836809075,0.02384044467577039,0.04204241514400897,0.05668368368090748,False
104.07453124558958,3346.734484685077,54.24366015801858,0.14545392656739278,0.7093365307112293,0.12552905631645217,5.969946473626076,0.0665242871841691,0.3940170344990557,0.45672790114453987,0.46043575579764756,0.01811125081485058,-0.04327209885546013,0.0,True
259.4143487074646,4717.282957613508,56.832538193118175,0.09745338612414156,0.41107751165376705,0.37176738929495606,3.698689501861701,0.036248929245573644,0.3605050180733116,0.39891197038472037,0.40575566258277324,0.011720315511545575,-0.10108802961527963,0.0,True
397.2954955832131,2108.4616052527545,30.120867315841835,0.2063240549922915,0.6907690451199534,0.4672032908576885,7.953661335061048,0.041276154729453465,0.4054928491147145,0.44364062483956784,0.446123087111949,0.024152587427821025,-0.05635937516043216,0.0,True
222.04313114201432,2978.469981664578,22.026215944703182,0.17391953268624818,0.2958393447113552,0.23636939712410404,7.262263038230174,0.07830233034337912,0.40745193045526146,0.48825615870385397,0.5218466969569167,0.07363105939077152,-0.01174384129614603,0.021846696956916656,False
1397.4143853668047,895.5072218136402,23.38603420549732,0.05737554430191669,0.6137708355439763,0.20260481852935774,6.770574258580246,0.05104588618033311,0.3918005828570941,0.47447617035907,0.4450777223195455,0.0652548765284245,-0.025523829640929974,0.0,True
1094.4196095178831,2886.25704778439,24.70277904445218,0.21942099336217197,0.22289918126932018,0.37591961973936516,1.538256237491952,0.03877204625325746,0.4270460092990462,0.4861083342141029,0.47227967335398047,0.0338933300057055,-0.013891665785897123,0.0,True
426.8041073128841,2078.893964920619,42.34779191173825,0.1489770473991204,0.1835023722464854,0.1061469192796308,6.745916099027513,0.11562703450937971,0.36298659846063114,0.5864962331228878,0.6412902977312055,0.061975906760987895,0.08649623312288779,0.1412902977312055,False
156.10335193314597,3866.013337381894,13.277026401412254,0.23135382490912365,0.7988327540062181,0.46706777629137497,2.5305948927693382,0.07757691031586816,0.40698414812053446,0.47419274844458537,0.4830571745072495,0.07890388851369608,-0.025807251555414634,0.0,True
1166.698485939866,2593.158066494104,40.25962131509219,0.061408370472442436,0.26610673306180666,0.3431687641234279,1.756958514760612,0.07981563981493736,0.3637266819086566,0.5137052408056884,0.4703884380303228,0.12878052535899792,0.013705240805688357,0.0,True
552.2331454278255,1041.8841731561638,78.94254991091833,0.21926584879582212,0.3403079188873842,0.38302262190761704,5.413596215805147,0.09009704044966911,0.3730151627861323,0.48776996506125575,0.503305477235478,0.023867024771844676,-0.01223003493874425,0.003305477235478027,False
1290.9606667177857,2662.563801302639,16.016227646510263,0.17034383251711938,0.16586708470760836,0.3126257988986807,2.4568138831650574,0.11824584599843498,0.36269858480920686,0.6209374861531176,0.5427541693612342,0.19257707502245613,0.12093748615311761,0.04275416936123422,False
1201.725731583754,4734.1550092323805,42.28466913651613,0.1787569162717187,0.19167755470653086,0.46416218379730095,1.7791323391097909,0.045277235795135075,0.3656122130553945,0.4253443655790953,0.42062186793436035,0.02921759690156533,-0.07465563442090473,0.0,True
467.85768340803077,2910.1421129217442,21.566083615084835,0.17556428167982707,0.2799679078816911,0.26303306482699645,5.448887488388748,0.0350096963831629,0.38030233113739875,0.4279802269624875,0.4328227733760051,0.03813828115580673,-0.0720197730375125,0.0,True
792.1531099029364,4673.2263221658395,44.2140204427791,0.19008512441880138,0.24208609568481051,0.4447958206749931,1.963371242970608,0.039319995673475286,0.39808833345152916,0.4475584130402589,0.4475140844651565,0.022892198046534085,-0.052441586959741104,0.0,True
433.9389874161201,2162.5717139482185,19.027259797696892,0.1993294619412317,0.5882262690040894,0.07138160433636145,2.0000402656640306,0.03759920742834108,0.38316157727675676,0.4394370605985953,0.4215762582071521,0.04112662161460167,-0.060562939401404725,0.0,True
509.20428439693103,3512.9748303823076,70.21776395107892,0.08179920163719484,0.6151428299068806,0.05515263825876861,2.3538652767726083,0.06288282443236998,0.3714962310783089,0.4439803146800627,0.43477997973738963,0.03749537843437558,-0.056019685319937285,0.0,True
574.6847522192095,3328.985091186853,42.95446079340018,0.14011012866846995,0.3293859162887826,0.38284661259917946,5.222005740534075,0.049555224120521504,0.42923534178800743,0.4868308986189346,0.5008076665762093,0.032376899728407224,-0.013169101381065418,0.0008076665762093427,True
128.0792689947814,4767.419555718517,66.78971220246802,0.0926723726548483,0.11555622439180199,0.11490391783284774,7.37548893175096,0.0351591024653987,0.38562291284610656,0.5081297879947531,0.5264851298938494,0.01847152048703255,0.008129787994753057,0.026485129893849435,False
1114.7325594406982,3868.747027274286,45.729630572646876,0.17122795382132108,0.48212696619629347,0.07544029441995106,3.620152529006019,0.04681542989330974,0.4065049511835559,0.46376237957604144,0.45760295189993294,0.027852420931230918,-0.03623762042395856,0.0,True
